observation_index,observation_time,dt,active_paths,g1_mean,g2_mean,g3_mean,h12_mean,h13_mean,h23_mean,q3_nested_direct_mean,q3_controlled_raw_mean,q3_mean,p3_mean,p3_min,p3_max,p3_nested_direct_mean,raw_probability_bound_violation_rate,q3_projection_abs_mean,q3_projection_abs_max,q3_projection_abs_p99,final_probability_bound_violation_rate,endpoint_breach_rate,mean_log_segment_weight,zero_segment_weight_count,numerical_underflow_count,runtime_g_seconds,runtime_h_seconds,runtime_q3_seconds,independence_shortcut,contract_id,method,replication
4,1.010958904109589,0.24931506849315066,1077,0.1474039435632267,0.3674475405684091,0.2681869529979419,0.1451899262630181,0.10547734333795403,0.1687265099284288,0.09065619196843083,0.10315465456976508,0.10347946195574913,0.5328758804440741,0.0,0.9999999999023125,0.5730726265088208,0.2590529247910863,0.00033901565028950504,0.05369621437057888,0.007769318474964046,0.0,0.34447539461467036,-190.67444933806664,285,0,0.0007226999732665718,0.05297210003482178,0.27568660001270473,False,RC-A,M2,4
5,1.2602739726027397,0.24931506849315066,956,0.19965765024813048,0.4387243774977218,0.33125415806216135,0.1949047543101685,0.15120820232817184,0.2281488648047675,0.13289830674686193,0.14730240066743164,0.14755005711306263,0.4570755785220315,0.0,0.9999999999998972,0.49642880491631797,0.2395397489539749,0.0002511324878433559,0.03165187262670224,0.006548759271738632,0.0,0.4194560669456067,-234.8937352677702,312,0,0.00036910001654177904,0.04261140001472086,0.24254429998109117,False,RC-A,M2,4
6,1.5095890410958903,0.24931506849315066,867,0.2528341443299335,0.49386657135359346,0.38948327724324155,0.24777333463238696,0.1982545748103718,0.2824812824518933,0.17769157295271049,0.1945074901217547,0.19473632699874557,0.397588871969138,0.0,0.9999999997315939,0.43950043252595156,0.21914648212226068,0.00025742803345089367,0.02392747906470344,0.0059723860151890224,0.0,0.4728950403690888,-265.59816176661,320,0,0.00048210000386461616,0.03499080002075061,0.22738250001566485,False,RC-A,M2,4
7,1.7589041095890412,0.24931506849315088,810,0.31038126307331976,0.5358803291576382,0.44790234881949764,0.3017115983928075,0.24604045972269292,0.3303651569774593,0.2182050540123457,0.2384754860074389,0.23867540161544684,0.34527787242705726,0.0,0.9999999999936409,0.3779176311728395,0.18024691358024691,0.0002184545508339506,0.019245211447332128,0.007029740180219326,0.0,0.5469135802469136,-320.5481949593187,362,0,0.0004631999763660133,0.032453700026962906,0.21190649998607114,False,RC-A,M2,4
8,2.0082191780821916,0.24931506849315044,752,0.3568896964306961,0.5808005946729536,0.5048639650555788,0.3457321744374112,0.28989458428974596,0.3725463164996696,0.25926695478723405,0.279844735017699,0.2799516805743148,0.2856671384932836,0.0,0.9999999996665789,0.3141102892287234,0.13829787234042554,0.00010694555661576344,0.01726881556945284,0.003072825977075816,0.0,0.625,-363.5234921368909,381,0,0.0005379999638535082,0.027626800001598895,0.19412640004884452,False,RC-A,M2,4
1,0.26301369863013696,0.26301369863013696,2048,0.0027765018736098553,0.030241839677936342,0.009157475292341247,0.0027761537664700332,0.0016165928816176721,0.005890847429170959,0.0011806488037109375,0.001579840815917615,0.0016163437562410673,0.9664914334771302,0.0,0.9999999999801992,0.9747543334960938,0.39111328125,3.6502940323452353e-05,0.011957834395528754,0.0006515071977548076,0.0,0.0185546875,-7.91739381085244,22,0,0.0008708999957889318,0.13490220002131537,0.4820933000301011,False,RC-A,M2,5
2,0.5123287671232877,0.24931506849315072,2048,0.022663230606975695,0.12192388793637966,0.06886815872899732,0.022485631071337022,0.017153986744359112,0.04004482029039692,0.012884140014648438,0.01683851693824244,0.016988609537267933,0.8492405512964724,0.0,1.0,0.8754615783691406,0.310546875,0.00016911899384514507,0.02353408257130273,0.004839802300603202,0.0,0.08203125,-41.18850581998521,116,0,0.0004692000220529735,0.12504539999645203,0.5027753999456763,False,RC-A,M2,5
3,0.7616438356164383,0.24931506849315066,1332,0.0829558363745452,0.28226830169184963,0.18980399357721348,0.0812120237548934,0.06452945213285081,0.11670716627100453,0.05190737612612613,0.06268423586549357,0.06293680970902589,0.6444837008061146,0.0,0.9999999999889216,0.6880014780405406,0.3566066066066066,0.00026770811820854876,0.04515845761253989,0.006536777596593722,0.0,0.23198198198198197,-125.74893318210557,232,0,0.0004637999809347093,0.06730589998187497,0.3253524999599904,False,RC-A,M2,5
4,1.010958904109589,0.24931506849315066,1115,0.15954108707054118,0.38654575280636344,0.29221749155023974,0.15534637282269487,0.1245466911244982,0.19378170989309573,0.1062464966367713,0.12174454348334163,0.12192824569134846,0.513442196721796,0.0,0.9999999999997187,0.55433716367713,0.2726457399103139,0.00019612872239399917,0.01835372334569807,0.005166604958409947,0.0,0.3668161434977579,-195.04918665497658,301,0,0.0005887000006623566,0.050378199957776815,0.2903705000062473,False,RC-A,M2,5
5,1.2602739726027397,0.24931506849315066,991,0.2218899019274082,0.4630193471423767,0.3674939109102884,0.21688410478694714,0.17369432184609113,0.24741508627364328,0.15225309031281534,0.16947576573750647,0.169593431976491,0.4159969209501172,0.0,0.9999999999961965,0.453668958123108,0.20988900100908173,0.0001322885403875412,0.012090609187411616,0.004519835460321991,0.0,0.4682139253279516,-253.34995261168456,348,0,0.0004265999887138605,0.04332500003511086,0.2552468000212684,False,RC-A,M2,5
6,1.5095890410958903,0.24931506849315066,905,0.27127133290606475,0.5135955147134951,0.412526258093817,0.26394738356505776,0.21678735471335328,0.2864541253355749,0.19403487569060773,0.21041985560557774,0.21054526456795133,0.3592504933326578,0.0,0.9999999985372997,0.3921875,0.16132596685082873,0.00014333930865716456,0.011716567284848906,0.004779397360214356,0.0,0.5392265193370166,-299.11740091209657,376,0,0.00044469995191320777,0.03673779999371618,0.24168139998801053,False,RC-A,M2,5
7,1.7589041095890412,0.24931506849315088,840,0.3198350252979809,0.5535404620354728,0.4605375827545216,0.3064009588093946,0.2553107709915243,0.3281664552603124,0.22626023065476192,0.24522005586526888,0.24539209096097045,0.31057302401228554,0.0,0.9999999668013003,0.3417178199404762,0.15476190476190477,0.00017894324053069008,0.027703717094223465,0.004109169204779984,0.0,0.5928571428571429,-339.47853102028955,397,0,0.0006687999702990055,0.030644600046798587,0.216683600039687,False,RC-A,M2,5
8,2.0082191780821916,0.24931506849315044,795,0.35755105811984894,0.589832753099548,0.4852881238399546,0.34430990637232656,0.2916725542219607,0.3637879806816415,0.2599547955974843,0.2811523668871593,0.28130662409124174,0.28579188212533546,0.0,0.999999999992907,0.3127505896226415,0.1220125786163522,0.00018335079184777004,0.023828473780979645,0.00523973508238562,0.0,0.630188679245283,-364.7124503272134,404,0,0.0004807999939657748,0.0283029000274837,0.20966709998901933,False,RC-A,M2,5
1,0.26301369863013696,0.26301369863013696,2048,0.001859039502335146,0.031919456002603694,0.010932611825202696,0.0018578258410566159,0.0012578645848241182,0.006173894470059324,0.0007457733154296875,0.0012192265456870794,0.001256764833726066,0.9633217127320725,0.0,0.9999999999542045,0.9743709564208984,0.38330078125,3.7538288038986846e-05,0.020096132614515264,0.0005345858782032096,0.0,0.0166015625,-7.203131793740112,20,0,0.0006111999973654747,0.13454950001323596,0.4919563999865204,False,RC-A,M3,0
2,0.5123287671232877,0.24931506849315072,2048,0.024573307384218455,0.12154661070399114,0.06564556148112255,0.024241525169024253,0.017797046093622385,0.03973543809499212,0.01358795166015625,0.017627708281853144,0.017745493157274153,0.8522630366310324,0.0,1.0,0.8745498657226562,0.29296875,0.00012145087942890517,0.03441249069133963,0.0035340482170493166,0.0,0.08935546875,-44.05912498938119,124,0,0.0004212000058032572,0.12746749998768792,0.49381760001415387,False,RC-A,M3,0
3,0.7616438356164383,0.24931506849315066,1301,0.09203364565611453,0.2801746254239116,0.1830064258740148,0.08954256375673106,0.06656511576316622,0.12042900652132967,0.053351388355111454,0.06534218349077475,0.06555207080106953,0.6557699182861165,0.0,0.9999999999897976,0.6916794773251345,0.32897770945426597,0.0002224216387939187,0.03397367674568305,0.005482274641781637,0.0,0.24212144504227517,-124.24662585166855,223,0,0.00042159995064139366,0.06947100005345419,0.3280953000066802,False,RC-A,M3,0
4,1.010958904109589,0.24931506849315066,1097,0.16302501814387632,0.3962291446926952,0.2711503920030473,0.15947436427584,0.12244593207322632,0.1898144263400827,0.1032895111668186,0.11995815711470156,0.12018723600210196,0.5211429318474282,0.0,0.999999999836542,0.5584406335460347,0.2889699179580675,0.000262605721981677,0.03117708559589838,0.0050812604634572385,0.0,0.3691886964448496,-204.83375202997826,312,0,0.0005178999854251742,0.050320299982558936,0.27636489999713376,False,RC-A,M3,0
5,1.2602739726027397,0.24931506849315066,982,0.23288833501371953,0.46628701346233936,0.34818217413968355,0.22875250206500772,0.17343185621216978,0.24758813387996112,0.1519578984215886,0.16972844332708673,0.1698934545331972,0.43252151500819896,0.0,0.999999999982435,0.4671668151731161,0.225050916496945,0.00017709383716210705,0.026516119623135437,0.0054489749508779455,0.0,0.4653767820773931,-262.87262396338707,359,0,0.0005060999537818134,0.039905000012367964,0.24981090001529083,False,RC-A,M3,0
6,1.5095890410958903,0.24931506849315066,905,0.29413591032158626,0.5155539715545518,0.40611546846816815,0.2867655036199557,0.22774352712659024,0.30023487428831575,0.20247323895027625,0.22170051950055683,0.22185795895874902,0.37708059573180674,0.0,0.9999999999169867,0.40881388121546963,0.1734806629834254,0.00017247776519162532,0.025871119152160976,0.005041627371919872,0.0,0.523756906077348,-314.1002005993159,397,0,0.000701199984177947,0.03897679998772219,0.23494250001385808,False,RC-A,M3,0
7,1.7589041095890412,0.24931506849315088,828,0.3449829407554359,0.5717848172259227,0.46569205767349675,0.32902496128634945,0.2765194178157592,0.348891347627137,0.24415006038647344,0.2641257267553703,0.2643392259885417,0.3076366850858488,0.0,0.999999998944501,0.33589032306763283,0.14009661835748793,0.0002238229616808616,0.049729682547105025,0.006803855869324896,0.0,0.606280193236715,-342.0999009488319,394,0,0.0005404999828897417,0.030483699985779822,0.2111981000052765,False,RC-A,M3,0
8,2.0082191780821916,0.24931506849315044,788,0.3869303702959757,0.6079080250212983,0.5081205247900613,0.37186082159166906,0.31702652773465173,0.38977654687341895,0.28227117703045684,0.30577345375611475,0.30586758741548714,0.26983738867691737,0.0,0.9999999998163889,0.29187321541878175,0.10406091370558376,0.00010044455424719342,0.02224150791081611,0.0025149516031434467,0.0,0.6586294416243654,-385.8200254175219,424,0,0.0007034000009298325,0.029366299975663424,0.20426460000453517,False,RC-A,M3,0
1,0.26301369863013696,0.26301369863013696,2048,0.001974430851889703,0.03243307038819025,0.010298942664832885,0.001903373207076768,0.0013590925571947072,0.005772445644041018,0.00079345703125,0.0013204118583135483,0.0013584018280259377,0.9629700656753737,0.0,0.9999999999529021,0.9736289978027344,0.39111328125,3.79899697123894e-05,0.011374605934938293,0.0005548161398078182,0.0,0.017578125,-7.239800587115532,20,0,0.000985100050456822,0.1380635000532493,0.489300400018692,False,RC-A,M3,1
2,0.5123287671232877,0.24931506849315072,2048,0.024485968060598124,0.12097347225760163,0.0616583166045174,0.024324847685987458,0.0168220485137057,0.039376751699827066,0.01183319091796875,0.01657911978185077,0.016741222140341978,0.8566646688364611,0.0,1.0,0.8799343109130859,0.3095703125,0.00017483789961089734,0.02964570861400792,0.0050501689564620795,0.0,0.0810546875,-42.77979673971758,121,0,0.0011929000029340386,0.1304031999898143,0.5074477000162005,False,RC-A,M3,1
3,0.7616438356164383,0.24931506849315066,1298,0.09453061955542962,0.2841060214756498,0.1897094462637482,0.09293308628391143,0.07277001091755073,0.12400254147881826,0.05881343894453005,0.07151837218258292,0.07173353369829574,0.6496260176871571,0.0,0.9999999999819686,0.689612625192604,0.32280431432973805,0.0002264799453612803,0.032716573160864376,0.0065814451093310425,0.0,0.2349768875192604,-127.88714700136535,230,0,0.0005348999984562397,0.06885800004238263,0.32764790003420785,False,RC-A,M3,1
4,1.010958904109589,0.24931506849315066,1115,0.16759975524500345,0.3936160562015764,0.27711380741672903,0.16524606347519943,0.1282187497215401,0.19216519172432506,0.11122477578475336,0.12587085954404167,0.1261829722395549,0.5211174138182009,0.0,0.9999999999999984,0.5575357343049328,0.27533632286995513,0.0003209959342980134,0.04045493074963649,0.007730298788323387,0.0,0.36771300448430494,-195.69291218092107,302,0,0.000367600005120039,0.05305180000141263,0.2862345000030473,False,RC-A,M3,1
5,1.2602739726027397,0.24931506849315066,980,0.23725195937740784,0.4794215419861953,0.3457610116890386,0.23197575914442675,0.1813708427696998,0.2546360588709298,0.1575733418367347,0.1768500837955314,0.17694963370859093,0.4285985140238237,0.0,0.9999999999925476,0.462109375,0.21428571428571427,0.00012191864346114656,0.007941365805282291,0.004536487499259748,0.0,0.4673469387755102,-275.1112274299708,376,0,0.0005283000064082444,0.03948380000656471,0.2461032999563031,False,RC-A,M3,1
6,1.5095890410958903,0.24931506849315066,895,0.2942266782834582,0.5271372739174478,0.42216747906186053,0.28575954452056307,0.23824632688014372,0.3105240295576706,0.2142239874301676,0.2307469812540768,0.23092403613306078,0.3600744335625502,0.0,0.9999999999765401,0.39527758379888267,0.18212290502793296,0.00019318142459823998,0.013027575529211067,0.005841314593104811,0.0,0.5307262569832403,-321.43253483477747,402,0,0.0005207999492995441,0.03461200004676357,0.23730559996329248,False,RC-A,M3,1
7,1.7589041095890412,0.24931506849315088,823,0.3409803513998537,0.5826562650899045,0.4759334201250439,0.3285775198041228,0.27418093424873535,0.3545008365252081,0.2465019365127582,0.2655740022719484,0.2657219214194227,0.29196733254384144,0.0,0.9999999986987356,0.32435164793438637,0.1385176184690158,0.00015600714564285493,0.018536943209931073,0.005503659269210093,0.0,0.6087484811664642,-349.8714052402101,401,0,0.00041179999243468046,0.03150600002845749,0.21127119997981936,False,RC-A,M3,1
8,2.0082191780821916,0.24931506849315044,781,0.3711844090791418,0.6097736929098756,0.5157994746397796,0.3536688209768686,0.3018784710842175,0.3843803362263522,0.2667753681177977,0.28877998966331575,0.288858551506202,0.2543115001524393,0.0,0.9999999990597055,0.2793643966069142,0.10115236875800256,0.00010158257593361005,0.011390964952675414,0.00381695812083845,0.0,0.6670934699103713,-409.12117353244895,447,0,0.00035360001493245363,0.026421999966260046,0.20752080000238493,False,RC-A,M3,1
1,0.26301369863013696,0.26301369863013696,2048,0.0019933403125182696,0.032591255607198506,0.01006545698210986,0.0019914879699760055,0.0011895741684952968,0.006039189956367201,0.000720977783203125,0.0011591131680732335,0.0011878248686682507,0.9633823743243436,0.0,0.9999999999544684,0.9732837677001953,0.38671875,2.8711700595017293e-05,0.010420154806528685,0.0005383224759433434,0.0,0.0185546875,-9.56652812508496,27,0,0.00042749999556690454,0.13411330000963062,0.48796639998909086,False,RC-A,M3,2
2,0.5123287671232877,0.24931506849315072,2048,0.025078637664839344,0.12120516686959756,0.06687057600121565,0.0245334673865927,0.018058522278313678,0.043114521790658736,0.0132293701171875,0.017454523343039745,0.017588999845174626,0.854963131074738,0.0,1.0,0.8785057067871094,0.28466796875,0.00014365312271029325,0.03962882117841099,0.003946760335440377,0.0,0.08349609375,-40.578222851939515,114,0,0.00073490000795573,0.1256382000283338,0.49879159999545664,False,RC-A,M3,2
3,0.7616438356164383,0.24931506849315066,1282,0.09479671186179318,0.28911366873919475,0.18664627237875717,0.0935319703834728,0.07282936553314642,0.12554457827520613,0.058956342628705145,0.07173246021734324,0.0719510014965317,0.6493982597155485,0.0,0.9999999999944406,0.6875853159126365,0.33931357254290173,0.000246471648822505,0.028347024540198967,0.006347113404445536,0.0,0.23790951638065522,-126.33667478635724,224,0,0.0008557999972254038,0.07013200002256781,0.31085269997129217,False,RC-A,M3,2
4,1.010958904109589,0.24931506849315066,1107,0.16486507788158372,0.38139189068918394,0.280482771028884,0.16255169231600058,0.12470290021239377,0.19018166209683157,0.10618507226738934,0.12236250235332935,0.12254551683137033,0.528150998194204,0.0,0.9999999995357908,0.5673484078590786,0.26196928635953026,0.00021079751774132936,0.028267610944239824,0.005909088690141376,0.0,0.3568202348690154,-196.59480276486022,302,0,0.0006041000015102327,0.050762200029566884,0.28498840000247583,False,RC-A,M3,2
5,1.2602739726027397,0.24931506849315066,996,0.22932466226515527,0.4547918547432009,0.35187209726092294,0.2241879904404144,0.17648169947336148,0.23961920356911992,0.15317127886546184,0.17212364009946754,0.1723668025908688,0.43193347662274795,0.0,0.9999999989444334,0.46833819653614456,0.20983935742971888,0.0002530937561935193,0.05833127347339019,0.00493882320970736,0.0,0.4538152610441767,-242.17959837098866,334,0,0.00040819996502250433,0.041804200038313866,0.25525499996729195,False,RC-A,M3,2
6,1.5095890410958903,0.24931506849315066,913,0.2847833335974081,0.5192517176894149,0.40887666397265365,0.2767296608002732,0.22525878205309494,0.29285865210945455,0.19931715498357064,0.21916855298682295,0.21927400700442892,0.36266137269891713,0.0,0.999999999905317,0.3961613499452355,0.17086527929901424,0.00012948747106698584,0.012338041047746749,0.004928688318989142,0.0,0.5312157721796276,-306.72046397671073,390,0,0.0005670000100508332,0.03765060001751408,0.23707550001563504,False,RC-A,M3,2
7,1.7589041095890412,0.24931506849315088,846,0.3298248611080051,0.5558900477094139,0.4685337060809073,0.31672192518175235,0.2642097505915549,0.33911452137669595,0.23076887559101655,0.2529989038891547,0.25315995362708554,0.3126376286245915,0.0,0.9999999999997129,0.34314051418439717,0.14420803782505912,0.00016982270429314355,0.03046748211860295,0.002983447732211627,0.0,0.5921985815602837,-343.53532587307126,405,0,0.00038270000368356705,0.03114769997773692,0.2135755000053905,False,RC-A,M3,2
8,2.0082191780821916,0.24931506849315044,798,0.3569075108830656,0.5797075386483264,0.5117813791743433,0.3407260627824192,0.29083959761161005,0.3653079157774515,0.25642230576441105,0.2772488113670464,0.2774277249344784,0.271049422531267,0.0,0.9999999999646727,0.3027392700501253,0.12907268170426064,0.00018439249470635508,0.015569848443318879,0.005907537174399559,0.0,0.6278195488721805,-354.0951870857564,393,0,0.0006148000247776508,0.02946760004851967,0.2066006000386551,False,RC-A,M3,2
1,0.26301369863013696,0.26301369863013696,2048,0.0019234539506068045,0.03233665413895932,0.01036000226335785,0.0019227312723629822,0.0015182647834718053,0.005658805718184785,0.0011444091796875,0.0014826265767140855,0.0015176405634547553,0.9629620508576408,0.0,0.9999999999312928,0.9722061157226562,0.38720703125,3.501398674066968e-05,0.012466170558188827,0.0005207024423751613,0.0,0.02001953125,-9.94239329757823,28,0,0.00046010001096874475,0.1358020000043325,0.514972300035879,False,RC-A,M3,3
2,0.5123287671232877,0.24931506849315072,2048,0.025323827382092677,0.12003421774214976,0.06452469468745003,0.025156082416838393,0.017872889892251564,0.04032376199261207,0.014369964599609375,0.017596528666319486,0.0177446813117158,0.8557253131782938,0.0,1.0,0.8791046142578125,0.30029296875,0.00015217074101734943,0.024725085214481024,0.003843814949710962,0.0,0.083984375,-42.559416592952175,120,0,0.0006670000148005784,0.12536399997770786,0.540058099955786,False,RC-A,M3,3
3,0.7616438356164383,0.24931506849315066,1288,0.09807648363764092,0.2844298827560462,0.18962090302957849,0.09589235293364255,0.07514847625353771,0.12784703330960243,0.060458923718944096,0.07348542341098539,0.07373077483521867,0.6530298182382984,0.0,0.9999999996551692,0.6917489567158385,0.3222049689440994,0.0002619481088701538,0.04674844766677311,0.006927195018292452,0.0,0.2360248447204969,-125.17934053241162,223,0,0.0009568000095896423,0.07217300002230331,0.3278677999624051,False,RC-A,M3,3
4,1.010958904109589,0.24931506849315066,1083,0.1729337476535124,0.3951643747468297,0.29691860937901415,0.16615046324356034,0.13540031960829424,0.2076503600364811,0.11222443444136658,0.1298902986313368,0.13006019085594148,0.514124220253038,0.0,0.999999999929576,0.551354743767313,0.25761772853185594,0.00017727911233504038,0.014759695268515338,0.005785369278194395,0.0,0.37580794090489383,-218.05920182443523,329,0,0.0006082999752834439,0.050983700028155,0.27677810000022873,False,RC-A,M3,3
5,1.2602739726027397,0.24931506849315066,966,0.2323819207945241,0.4743031499045526,0.36704162341414615,0.22574346443664264,0.17933041717764858,0.257693183974914,0.15051598084886128,0.17346557467667592,0.17362612301093994,0.41541424846504227,0.0,0.9999999998950937,0.4525790954968944,0.2111801242236025,0.00016320092701853543,0.03237873993367181,0.004658261388585413,0.0,0.4699792960662526,-267.16357797796087,359,0,0.0005613999674096704,0.04218410002067685,0.2565504999947734,False,RC-A,M3,3
6,1.5095890410958903,0.24931506849315066,887,0.2821869167940848,0.5297054455556046,0.41764064442438814,0.2760301823712393,0.22117208402151675,0.3063818051749679,0.19232666290868095,0.21602326014964196,0.2162272463714659,0.3578238184221804,0.0,0.9999999999771736,0.39006130214205187,0.17925591882750846,0.00022191653533841735,0.03091984392669661,0.005774888530562601,0.0,0.5422773393461104,-319.25514140629485,395,0,0.0004235999658703804,0.03534410003339872,0.22079049999592826,False,RC-A,M3,3
7,1.7589041095890412,0.24931506849315088,830,0.3316800983327004,0.5676112254379787,0.46937503194239366,0.3244012293538607,0.2668186709876769,0.35269258047583657,0.2370340737951807,0.26055945119357693,0.2607221042831665,0.3145240208211349,0.0,0.9999999997708744,0.34428181475903613,0.14096385542168674,0.00017511712122137189,0.027543974800035786,0.005050579305723346,0.0,0.5963855421686747,-349.03744746856165,404,0,0.0003437999985180795,0.030071299988776445,0.21701090002898127,False,RC-A,M3,3
8,2.0082191780821916,0.24931506849315044,781,0.36959045818565406,0.6018233111941821,0.50792121397414,0.35817447812022285,0.29419487206896083,0.381352067064541,0.2610385323303457,0.2835289611468373,0.2836264545037712,0.27075997939597746,0.0,0.9999999998953361,0.29561959827144685,0.1203585147247119,0.00011241612526560015,0.017126576722086423,0.0021542417805175437,0.0,0.6530089628681178,-392.32031691380485,428,0,0.00038410001434385777,0.02774290001252666,0.2022183999652043,False,RC-A,M3,3
1,0.26301369863013696,0.26301369863013696,2048,0.001894989598588782,0.032147762625064885,0.011222847963349275,0.0018942705639351685,0.0015916828343656231,0.0060245884549920085,0.0011730194091796875,0.0015673622185168351,0.001591052628826689,0.9626538890374632,0.0,0.9999999999709958,0.9720211029052734,0.37939453125,2.3690410309854075e-05,0.009788026193700897,0.0004934298636662326,0.0,0.02001953125,-8.964363291810482,25,0,0.0005695999716408551,0.13928020000457764,0.4794220000039786,False,RC-A,M3,4
2,0.5123287671232877,0.24931506849315072,2048,0.024213698209369104,0.11976719348509796,0.06537970573488075,0.02416029140423302,0.017326619677888774,0.040792475456340745,0.013036727905273438,0.017153317432508787,0.017290890353519578,0.8556278987555952,0.0,1.0,0.8795337677001953,0.294921875,0.00014206480726628324,0.030774148587012606,0.003921035625635349,0.0,0.08203125,-41.49904231726811,117,0,0.0003705999697558582,0.1260988999856636,0.4893255000351928,False,RC-A,M3,4
3,0.7616438356164383,0.24931506849315066,1291,0.09243599081432703,0.28426652686678083,0.18969372595217096,0.09040137112594764,0.0709173506563512,0.12463360157287379,0.05815501549186677,0.06998435810035196,0.07019486054130337,0.6493612191805904,0.0,0.9999999999927861,0.6884349583656081,0.3400464756003098,0.00021710778179628759,0.03054498497645519,0.005762706244618505,0.0,0.2393493415956623,-129.7299730062477,232,0,0.000416700029745698,0.0650177999632433,0.30570369999622926,False,RC-A,M3,4
4,1.010958904109589,0.24931506849315066,1104,0.16110291942053218,0.39050055477793855,0.2855371974738143,0.1566665126212371,0.12341364920279188,0.19189684241878072,0.10427281476449275,0.1200685385599231,0.1202853394275592,0.5145509931429655,0.0,0.9999999979027266,0.5540435348731884,0.27355072463768115,0.00023678516618313782,0.023714987306683755,0.008774869953739812,0.0,0.3704710144927536,-201.25302083232987,308,0,0.0005496000521816313,0.050024300056975335,0.2632412000093609,False,RC-A,M3,4
5,1.2602739726027397,0.24931506849315066,989,0.23014486513967808,0.465527346192032,0.36661008388924826,0.22436185539717582,0.18405371481363464,0.2562615166065047,0.1600535578867543,0.17894691787783948,0.17909889863613276,0.4232958929602241,0.0,0.9999999998816221,0.46090985212335694,0.21536905965621841,0.00017019203595052885,0.016252562652160102,0.005216097755879961,0.0,0.4641051567239636,-263.13257297338464,362,0,0.00035170000046491623,0.044757099996786565,0.2523566000163555,False,RC-A,M3,4
6,1.5095890410958903,0.24931506849315066,909,0.28645716472652594,0.5234760198971573,0.42216338411572685,0.2800915793680374,0.2278830546253144,0.3045390105267644,0.20456889438943895,0.22286110614809115,0.22308864575350343,0.3573284300272027,0.0,0.9999999955986129,0.39169502887788776,0.1848184818481848,0.00022795725256114142,0.027188771427048564,0.00559847849956666,0.0,0.5302530253025303,-313.84953829041217,398,0,0.0008792000007815659,0.03846790001261979,0.23093699995661154,False,RC-A,M3,4
7,1.7589041095890412,0.24931506849315088,841,0.34310358019083437,0.5736825295656103,0.46987102904382355,0.33474471334555095,0.26995544744106376,0.35015341576504233,0.2409148335315101,0.2621146715289828,0.26223006397426446,0.30596637377712443,0.0,0.9999999972446553,0.33695934898929847,0.14744351961950058,0.00014653413840088537,0.029214901696412082,0.004402696361270185,0.0,0.5969084423305588,-351.1910895831645,412,0,0.000792000035289675,0.031654999998863786,0.2091804000083357,False,RC-A,M3,4
8,2.0082191780821916,0.24931506849315044,801,0.37522387560163245,0.6050207205829369,0.4973907262819112,0.3680912108085986,0.2939460577164553,0.3802626510695568,0.2690825920724095,0.28885828100040317,0.28897584243247026,0.27568875469566,0.0,0.999999998017764,0.3039657459425718,0.11235955056179775,0.00012275257560331727,0.021917277836684054,0.0037502863889546014,0.0,0.634207240948814,-366.46035184226236,409,0,0.00045600003795698285,0.025986299966461957,0.20503900002222508,False,RC-A,M3,4
1,0.26301369863013696,0.26301369863013696,2048,0.0018561464664163005,0.03214359246447912,0.009891944803473784,0.0018547209214808441,0.0010818164693316597,0.005483961386262693,0.000667572021484375,0.0010545506547401248,0.0010813656118281373,0.9634474494308779,0.0,0.9999999999569981,0.9726982116699219,0.3828125,2.7168226247790886e-05,0.014478470943400894,0.0004281470447770534,0.0,0.01953125,-7.960217622002915,22,0,0.0005028999876230955,0.13384129997575656,0.49018389999400824,False,RC-A,M3,5
2,0.5123287671232877,0.24931506849315072,2048,0.02524197618694272,0.12062195667189604,0.06453610837457845,0.025135217072921816,0.019041937284005023,0.04104901209277742,0.01490020751953125,0.018777002067905516,0.018974490450267674,0.8558516347660193,0.0,1.0,0.8784961700439453,0.28076171875,0.00019816622223816242,0.044331215724756456,0.00557678389328008,0.0,0.0869140625,-41.99225864957014,118,0,0.0008520000264979899,0.1256285000126809,0.5041628999751993,False,RC-A,M3,5
3,0.7616438356164383,0.24931506849315066,1282,0.09247032331655074,0.2874327662990359,0.18913640117912178,0.0912933118042745,0.07152359420897762,0.1277008869338802,0.059389016185647424,0.07070118700733224,0.07093902033949152,0.6505392818129323,0.0,0.9999999999945978,0.6894074200468019,0.3627145085803432,0.00026123854501274653,0.040302285612899294,0.0059582895446482365,0.0,0.24102964118564743,-132.1885083166474,235,0,0.0005262999911792576,0.0679361000075005,0.3202776000252925,False,RC-A,M3,5
4,1.010958904109589,0.24931506849315066,1106,0.16333402674700828,0.38888949023178593,0.2850658403342136,0.15949719892938366,0.1316510953187218,0.19744838582440558,0.11123276446654612,0.1283667223637873,0.12860562589508984,0.5227016968644134,0.0,0.9999999998201853,0.5599111381103075,0.27486437613019893,0.00026608678611111984,0.04338132246024051,0.0056357227436929745,0.0,0.36528028933092227,-197.0736808340787,302,0,0.0004175999783910811,0.052106000017374754,0.2808245000196621,False,RC-A,M3,5
5,1.2602739726027397,0.24931506849315066,993,0.21741197155796785,0.46692224751853445,0.3467811141875664,0.21383522654486517,0.17285643965340988,0.24678333820708256,0.15193070241691842,0.17000731103375546,0.17020759048359213,0.4321520806576968,0.0,0.9999999997773731,0.46931253147029206,0.22457200402819738,0.00024248022907595452,0.030205255263994202,0.005318186391712412,0.0,0.4551863041289023,-252.3783182721305,348,0,0.0005201000021770597,0.049738199973944575,0.2566077999654226,False,RC-A,M3,5
