scenario,method,replication,greek,asset,bump,direction,total_value,runtime_seconds,pricing_seed,bridge_bank_seed
near-KI,M3,0,ParallelSpot,parallel,0.0025,plus,83.93198870252269,0.5417556999600492,2847378271,3586461459
near-KI,M3,0,ParallelSpot,parallel,0.005,minus,83.22720363343484,0.5405523999943398,2847378271,3586461459
near-KI,M3,0,ParallelSpot,parallel,0.005,plus,84.16182233863401,0.5350694000371732,2847378271,3586461459
near-KI,M3,0,ParallelSpot,parallel,0.01,minus,82.82162505285879,0.5194989999872632,2847378271,3586461459
near-KI,M3,0,ParallelSpot,parallel,0.01,plus,84.60598837335284,0.5599093999480829,2847378271,3586461459
near-KI,M3,0,Volatility,asset_1,0.0025,minus,83.79516709302595,0.5602794999722391,2847378271,3586461459
near-KI,M3,0,Volatility,asset_1,0.0025,plus,83.57761506758183,0.5732033000094816,2847378271,3586461459
near-KI,M3,0,Volatility,asset_1,0.005,minus,83.9067798031206,0.5753299999632873,2847378271,3586461459
near-KI,M3,0,Volatility,asset_1,0.005,plus,83.44903858086286,0.6107062000082806,2847378271,3586461459
near-KI,M3,0,Volatility,asset_1,0.01,minus,84.1089615626189,0.5753925999742933,2847378271,3586461459
near-KI,M3,0,Volatility,asset_1,0.01,plus,83.2478880025453,0.6480364000308327,2847378271,3586461459
near-KI,M3,0,Volatility,asset_2,0.0025,minus,83.73403004346667,0.6654120000312105,2847378271,3586461459
near-KI,M3,0,Volatility,asset_2,0.0025,plus,83.6763137994046,0.5356934000155888,2847378271,3586461459
near-KI,M3,0,Volatility,asset_2,0.005,minus,83.7588335805018,0.5863113999948837,2847378271,3586461459
near-KI,M3,0,Volatility,asset_2,0.005,plus,83.64726115496539,0.5104112999979407,2847378271,3586461459
near-KI,M3,0,Volatility,asset_2,0.01,minus,83.80457994166075,0.5147582000354305,2847378271,3586461459
near-KI,M3,0,Volatility,asset_2,0.01,plus,83.5801279220725,0.5488656999659725,2847378271,3586461459
near-KI,M3,0,Volatility,asset_3,0.0025,minus,83.72387204303816,0.5074345000321046,2847378271,3586461459
near-KI,M3,0,Volatility,asset_3,0.0025,plus,83.68370075061175,0.5020335000008345,2847378271,3586461459
near-KI,M3,0,Volatility,asset_3,0.005,minus,83.7510191745345,0.5077578999917023,2847378271,3586461459
near-KI,M3,0,Volatility,asset_3,0.005,plus,83.65858383524349,0.49264459998812526,2847378271,3586461459
near-KI,M3,0,Volatility,asset_3,0.01,minus,83.79399134956488,0.49853399995481595,2847378271,3586461459
near-KI,M3,0,Volatility,asset_3,0.01,plus,83.61302430347779,0.4958045999519527,2847378271,3586461459
near-KI,M3,0,ParallelVolatility,parallel,0.0025,minus,83.84655629869542,0.4888073999900371,2847378271,3586461459
near-KI,M3,0,ParallelVolatility,parallel,0.0025,plus,83.53081913697612,0.5010922000510618,2847378271,3586461459
near-KI,M3,0,ParallelVolatility,parallel,0.005,minus,84.01798144597166,0.5194604000425898,2847378271,3586461459
near-KI,M3,0,ParallelVolatility,parallel,0.005,plus,83.35279016420789,0.507409900019411,2847378271,3586461459
near-KI,M3,0,ParallelVolatility,parallel,0.01,minus,84.32653808837654,0.5299970000050962,2847378271,3586461459
near-KI,M3,0,ParallelVolatility,parallel,0.01,plus,83.05838565328882,0.49948110000696033,2847378271,3586461459
near-KI,M3,1,Base,base,0.0,base,84.07683449062944,0.5034427999635227,4179773495,3586461459
near-KI,M3,1,Spot,asset_1,0.001,minus,84.0238159065345,0.5089571999851614,4179773495,3586461459
near-KI,M3,1,Spot,asset_1,0.001,plus,84.13804483240555,0.49721140001202,4179773495,3586461459
near-KI,M3,1,Spot,asset_1,0.0025,minus,83.90029051127236,0.4933094999869354,4179773495,3586461459
near-KI,M3,1,Spot,asset_1,0.0025,plus,84.21124054146743,0.4981518000131473,4179773495,3586461459
near-KI,M3,1,Spot,asset_1,0.005,minus,83.71249788930673,0.5022600999800488,4179773495,3586461459
near-KI,M3,1,Spot,asset_1,0.005,plus,84.35726172457365,0.502218300011009,4179773495,3586461459
near-KI,M3,1,Spot,asset_1,0.01,minus,83.33437486744329,0.4884221000247635,4179773495,3586461459
near-KI,M3,1,Spot,asset_1,0.01,plus,84.64938548987092,0.4966644999803975,4179773495,3586461459
near-KI,M3,1,Spot,asset_2,0.001,minus,84.07439794625583,0.4930654999916442,4179773495,3586461459
near-KI,M3,1,Spot,asset_2,0.001,plus,84.07927074091162,0.4957843000302091,4179773495,3586461459
near-KI,M3,1,Spot,asset_2,0.0025,minus,84.07074246768016,0.4828065999899991,4179773495,3586461459
near-KI,M3,1,Spot,asset_2,0.0025,plus,84.08292462944993,0.5120397999999113,4179773495,3586461459
near-KI,M3,1,Spot,asset_2,0.005,minus,84.06460709064203,0.5094027000013739,4179773495,3586461459
near-KI,M3,1,Spot,asset_2,0.005,plus,84.0965168424878,0.4960113000124693,4179773495,3586461459
near-KI,M3,1,Spot,asset_2,0.01,minus,84.05086833253019,0.5377820999710821,4179773495,3586461459
near-KI,M3,1,Spot,asset_2,0.01,plus,84.10774735789653,0.4839879000210203,4179773495,3586461459
near-KI,M3,1,Spot,asset_3,0.001,minus,84.07300298173556,0.5083750999765471,4179773495,3586461459
near-KI,M3,1,Spot,asset_3,0.001,plus,84.08032038519069,0.49895269999979064,4179773495,3586461459
near-KI,M3,1,Spot,asset_3,0.0025,minus,84.0668072904697,0.5061322000110522,4179773495,3586461459
near-KI,M3,1,Spot,asset_3,0.0025,plus,84.08536206301153,0.4956419999944046,4179773495,3586461459
near-KI,M3,1,Spot,asset_3,0.005,minus,84.05829662281616,0.6514446000219323,4179773495,3586461459
near-KI,M3,1,Spot,asset_3,0.005,plus,84.10551247617828,0.6625627999892458,4179773495,3586461459
near-KI,M3,1,Spot,asset_3,0.01,minus,84.02503761173752,0.6793078000191599,4179773495,3586461459
near-KI,M3,1,Spot,asset_3,0.01,plus,84.12473174257038,0.6557441999902949,4179773495,3586461459
near-KI,M3,1,ParallelSpot,parallel,0.001,minus,84.0178898609709,0.6454614999820478,4179773495,3586461459
near-KI,M3,1,ParallelSpot,parallel,0.001,plus,84.14430891177065,0.6745622000307776,4179773495,3586461459
near-KI,M3,1,ParallelSpot,parallel,0.0025,minus,83.88564796740987,0.6507600999902934,4179773495,3586461459
near-KI,M3,1,ParallelSpot,parallel,0.0025,plus,84.22733568412613,0.6487841000198387,4179773495,3586461459
near-KI,M3,1,ParallelSpot,parallel,0.005,minus,83.68591850371398,0.6499271999928169,4179773495,3586461459
near-KI,M3,1,ParallelSpot,parallel,0.005,plus,84.40980886749695,0.6507375999935903,4179773495,3586461459
near-KI,M3,1,ParallelSpot,parallel,0.01,minus,83.26922855893774,0.6527657000115141,4179773495,3586461459
near-KI,M3,1,ParallelSpot,parallel,0.01,plus,84.74111926820802,0.6512036999920383,4179773495,3586461459
near-KI,M3,1,Volatility,asset_1,0.0025,minus,84.13990711637825,0.6473509999923408,4179773495,3586461459
near-KI,M3,1,Volatility,asset_1,0.0025,plus,83.9720701992917,0.6015849000541493,4179773495,3586461459
near-KI,M3,1,Volatility,asset_1,0.005,minus,84.2402855267158,0.6436985000036657,4179773495,3586461459
near-KI,M3,1,Volatility,asset_1,0.005,plus,83.89018909228957,0.6671777000301518,4179773495,3586461459
near-KI,M3,1,Volatility,asset_1,0.01,minus,84.4001793912209,0.6656267999787815,4179773495,3586461459
near-KI,M3,1,Volatility,asset_1,0.01,plus,83.66325782933706,0.6592425999697298,4179773495,3586461459
near-KI,M3,1,Volatility,asset_2,0.0025,minus,84.10007367916049,0.6490774000412785,4179773495,3586461459
near-KI,M3,1,Volatility,asset_2,0.0025,plus,84.06076589286282,0.6267258999869227,4179773495,3586461459
near-KI,M3,1,Volatility,asset_2,0.005,minus,84.11425419531669,0.6517520999768749,4179773495,3586461459
near-KI,M3,1,Volatility,asset_2,0.005,plus,84.04276896640631,0.6636469999793917,4179773495,3586461459
near-KI,M3,1,Volatility,asset_2,0.01,minus,84.13946016994305,0.6368518999661319,4179773495,3586461459
near-KI,M3,1,Volatility,asset_2,0.01,plus,84.0006111231424,0.6758842000272125,4179773495,3586461459
near-KI,M3,1,Volatility,asset_3,0.0025,minus,84.09546012338862,0.6746834999648854,4179773495,3586461459
near-KI,M3,1,Volatility,asset_3,0.0025,plus,84.05433274889147,0.7105491000111215,4179773495,3586461459
near-KI,M3,1,Volatility,asset_3,0.005,minus,84.12397852277637,0.6532828000490554,4179773495,3586461459
near-KI,M3,1,Volatility,asset_3,0.005,plus,84.01929884879138,0.659317999961786,4179773495,3586461459
near-KI,M3,1,Volatility,asset_3,0.01,minus,84.15735199305284,0.649553700000979,4179773495,3586461459
near-KI,M3,1,Volatility,asset_3,0.01,plus,83.96935487748597,0.7324556999956258,4179773495,3586461459
near-KI,M3,1,ParallelVolatility,parallel,0.0025,minus,84.18452690621342,0.6567841999931261,4179773495,3586461459
near-KI,M3,1,ParallelVolatility,parallel,0.0025,plus,83.9360448872666,0.6717601999989711,4179773495,3586461459
near-KI,M3,1,ParallelVolatility,parallel,0.005,minus,84.33442799727905,0.6601697999867611,4179773495,3586461459
near-KI,M3,1,ParallelVolatility,parallel,0.005,plus,83.80774189062416,0.6395088999997824,4179773495,3586461459
near-KI,M3,1,ParallelVolatility,parallel,0.01,minus,84.57776476616743,0.6222849999903701,4179773495,3586461459
near-KI,M3,1,ParallelVolatility,parallel,0.01,plus,83.51272325086921,0.6304060999536887,4179773495,3586461459
near-KI,M3,2,Base,base,0.0,base,83.86974410313921,0.6440168999833986,463206692,3586461459
near-KI,M3,2,Spot,asset_1,0.001,minus,83.74542986438719,0.6531286999816075,463206692,3586461459
near-KI,M3,2,Spot,asset_1,0.001,plus,83.93961923670327,0.6176562000182457,463206692,3586461459
near-KI,M3,2,Spot,asset_1,0.0025,minus,83.6291295919651,0.6315977000049315,463206692,3586461459
near-KI,M3,2,Spot,asset_1,0.0025,plus,84.05599993044628,0.6487668000045232,463206692,3586461459
near-KI,M3,2,Spot,asset_1,0.005,minus,83.45539207342384,0.643834299989976,463206692,3586461459
near-KI,M3,2,Spot,asset_1,0.005,plus,84.20616085928691,0.6496654000366107,463206692,3586461459
near-KI,M3,2,Spot,asset_1,0.01,minus,83.0479181397109,0.6157394999754615,463206692,3586461459
near-KI,M3,2,Spot,asset_1,0.01,plus,84.5206455165762,0.6175425000255927,463206692,3586461459
near-KI,M3,2,Spot,asset_2,0.001,minus,83.86647553840405,0.6071389999706298,463206692,3586461459
near-KI,M3,2,Spot,asset_2,0.001,plus,83.8730122437453,0.6440581999486312,463206692,3586461459
near-KI,M3,2,Spot,asset_2,0.0025,minus,83.861571730558,0.633529000042472,463206692,3586461459
near-KI,M3,2,Spot,asset_2,0.0025,plus,83.88185581704086,0.6410783000173979,463206692,3586461459
near-KI,M3,2,Spot,asset_2,0.005,minus,83.85309944336423,0.6797306999797001,463206692,3586461459
near-KI,M3,2,Spot,asset_2,0.005,plus,83.88977215538762,0.6567021000082605,463206692,3586461459
near-KI,M3,2,Spot,asset_2,0.01,minus,83.82793663860339,0.6369290000293404,463206692,3586461459
near-KI,M3,2,Spot,asset_2,0.01,plus,83.90454082919364,0.6447573999757878,463206692,3586461459
near-KI,M3,2,Spot,asset_3,0.001,minus,83.86611703840582,0.6435922000091523,463206692,3586461459
near-KI,M3,2,Spot,asset_3,0.001,plus,83.87337088905592,0.6274704999523237,463206692,3586461459
near-KI,M3,2,Spot,asset_3,0.0025,minus,83.86063520533357,0.6362665999913588,463206692,3586461459
near-KI,M3,2,Spot,asset_3,0.0025,plus,83.87881068435809,0.6602979000308551,463206692,3586461459
near-KI,M3,2,Spot,asset_3,0.005,minus,83.84704703099588,0.6465691000339575,463206692,3586461459
near-KI,M3,2,Spot,asset_3,0.005,plus,83.88753277314227,0.6322556000086479,463206692,3586461459
near-KI,M3,2,Spot,asset_3,0.01,minus,83.82684233280627,0.6726155999931507,463206692,3586461459
near-KI,M3,2,Spot,asset_3,0.01,plus,83.90438024673024,0.670945500023663,463206692,3586461459
near-KI,M3,2,ParallelSpot,parallel,0.001,minus,83.73853188832214,0.6431681999820285,463206692,3586461459
near-KI,M3,2,ParallelSpot,parallel,0.001,plus,83.94651318677384,0.6205607999581844,463206692,3586461459
near-KI,M3,2,ParallelSpot,parallel,0.0025,minus,83.61188091990678,0.6085659000091255,463206692,3586461459
near-KI,M3,2,ParallelSpot,parallel,0.0025,plus,84.07721978011233,0.6565337000065483,463206692,3586461459
near-KI,M3,2,ParallelSpot,parallel,0.005,minus,83.41743930651225,0.6256958000012673,463206692,3586461459
near-KI,M3,2,ParallelSpot,parallel,0.005,plus,84.2453781164765,0.6209600999718532,463206692,3586461459
near-KI,M3,2,ParallelSpot,parallel,0.01,minus,82.9745000973078,0.6322748999809846,463206692,3586461459
near-KI,M3,2,ParallelSpot,parallel,0.01,plus,84.59724267486007,0.6470167000079527,463206692,3586461459
near-KI,M3,2,Volatility,asset_1,0.0025,minus,83.93039570509151,0.6475805999943987,463206692,3586461459
near-KI,M3,2,Volatility,asset_1,0.0025,plus,83.73588460307106,0.6671720000449568,463206692,3586461459
near-KI,M3,2,Volatility,asset_1,0.005,minus,84.01884943903214,0.6679825999890454,463206692,3586461459
near-KI,M3,2,Volatility,asset_1,0.005,plus,83.65138341202042,0.679334300046321,463206692,3586461459
near-KI,M3,2,Volatility,asset_1,0.01,minus,84.19237983021735,0.669977999990806,463206692,3586461459
near-KI,M3,2,Volatility,asset_1,0.01,plus,83.57012069267469,0.6428222999675199,463206692,3586461459
near-KI,M3,2,Volatility,asset_2,0.0025,minus,83.89507211900333,0.6265263999812305,463206692,3586461459
near-KI,M3,2,Volatility,asset_2,0.0025,plus,83.84804188110202,0.6459617999498732,463206692,3586461459
near-KI,M3,2,Volatility,asset_2,0.005,minus,83.91503869755267,0.6420924999983981,463206692,3586461459
near-KI,M3,2,Volatility,asset_2,0.005,plus,83.82553237613024,0.6372053999803029,463206692,3586461459
near-KI,M3,2,Volatility,asset_2,0.01,minus,83.95182670430418,0.6539582000114024,463206692,3586461459
near-KI,M3,2,Volatility,asset_2,0.01,plus,83.76995458724147,0.6409796999651007,463206692,3586461459
near-KI,M3,2,Volatility,asset_3,0.0025,minus,83.88897366433393,0.6333702999982052,463206692,3586461459
near-KI,M3,2,Volatility,asset_3,0.0025,plus,83.84983757985401,0.6613620000425726,463206692,3586461459
near-KI,M3,2,Volatility,asset_3,0.005,minus,83.90751810885207,0.6686158999800682,463206692,3586461459
near-KI,M3,2,Volatility,asset_3,0.005,plus,83.82013580530968,0.6684573999955319,463206692,3586461459
near-KI,M3,2,Volatility,asset_3,0.01,minus,83.94469230486979,0.6588058000197634,463206692,3586461459
near-KI,M3,2,Volatility,asset_3,0.01,plus,83.77497349459628,0.6635243999771774,463206692,3586461459
near-KI,M3,2,ParallelVolatility,parallel,0.0025,minus,83.97554105538056,0.6772239999845624,463206692,3586461459
near-KI,M3,2,ParallelVolatility,parallel,0.0025,plus,83.6948601607742,0.6554901999770664,463206692,3586461459
near-KI,M3,2,ParallelVolatility,parallel,0.005,minus,84.10540307436281,0.6601609000354074,463206692,3586461459
near-KI,M3,2,ParallelVolatility,parallel,0.005,plus,83.56145383801994,0.6510569999809377,463206692,3586461459
near-KI,M3,2,ParallelVolatility,parallel,0.01,minus,84.36543471649694,0.6608064000029117,463206692,3586461459
near-KI,M3,2,ParallelVolatility,parallel,0.01,plus,83.39643871347394,0.6697342999977991,463206692,3586461459
near-KI,M3,3,Base,base,0.0,base,84.04283280656946,0.6525889000040479,3935672346,3586461459
near-KI,M3,3,Spot,asset_1,0.001,minus,83.91209890149727,0.672320999961812,3935672346,3586461459
near-KI,M3,3,Spot,asset_1,0.001,plus,84.13627496101543,0.610234199964907,3935672346,3586461459
near-KI,M3,3,Spot,asset_1,0.0025,minus,83.79878399451475,0.6365982000133954,3935672346,3586461459
near-KI,M3,3,Spot,asset_1,0.0025,plus,84.27436683608988,0.6191974999965169,3935672346,3586461459
near-KI,M3,3,Spot,asset_1,0.005,minus,83.58854718939384,0.5862480999785475,3935672346,3586461459
near-KI,M3,3,Spot,asset_1,0.005,plus,84.44754312243303,0.573528399982024,3935672346,3586461459
near-KI,M3,3,Spot,asset_1,0.01,minus,83.1647501241402,0.5623209999757819,3935672346,3586461459
near-KI,M3,3,Spot,asset_1,0.01,plus,84.79222190789307,0.5714467000216246,3935672346,3586461459
near-KI,M3,3,Spot,asset_2,0.001,minus,84.03926661079693,0.580916500010062,3935672346,3586461459
near-KI,M3,3,Spot,asset_2,0.001,plus,84.0463151961152,0.6079746999894269,3935672346,3586461459
near-KI,M3,3,Spot,asset_2,0.0025,minus,84.03397922068183,0.601211000001058,3935672346,3586461459
near-KI,M3,3,Spot,asset_2,0.0025,plus,84.05153565966188,0.6071954999933951,3935672346,3586461459
near-KI,M3,3,Spot,asset_2,0.005,minus,84.02492887548149,0.6297532999888062,3935672346,3586461459
near-KI,M3,3,Spot,asset_2,0.005,plus,84.06008026231491,0.591936299984809,3935672346,3586461459
near-KI,M3,3,Spot,asset_2,0.01,minus,83.94675767763039,0.6225251000141725,3935672346,3586461459
near-KI,M3,3,Spot,asset_2,0.01,plus,84.07588206363867,0.6024747000192292,3935672346,3586461459
near-KI,M3,3,Spot,asset_3,0.001,minus,84.03946832005502,0.5972922000219114,3935672346,3586461459
near-KI,M3,3,Spot,asset_3,0.001,plus,84.04610230286863,0.5973074000212364,3935672346,3586461459
near-KI,M3,3,Spot,asset_3,0.0025,minus,84.03436692546227,0.6094453999539837,3935672346,3586461459
near-KI,M3,3,Spot,asset_3,0.0025,plus,84.05079888294416,0.5946285999962129,3935672346,3586461459
near-KI,M3,3,Spot,asset_3,0.005,minus,84.02566375498795,0.5862906000111252,3935672346,3586461459
near-KI,M3,3,Spot,asset_3,0.005,plus,84.05853676691024,0.591461599979084,3935672346,3586461459
near-KI,M3,3,Spot,asset_3,0.01,minus,83.97539054248831,0.5955126999760978,3935672346,3586461459
near-KI,M3,3,Spot,asset_3,0.01,plus,84.07773775249122,0.5969366999925114,3935672346,3586461459
near-KI,M3,3,ParallelSpot,parallel,0.001,minus,83.90526516008275,0.5852615000330843,3935672346,3586461459
near-KI,M3,3,ParallelSpot,parallel,0.001,plus,84.14312348067185,0.5896290999953635,3935672346,3586461459
near-KI,M3,3,ParallelSpot,parallel,0.0025,minus,83.78203509679642,0.5846941000199877,3935672346,3586461459
near-KI,M3,3,ParallelSpot,parallel,0.0025,plus,84.29126985934047,0.5962182999937795,3935672346,3586461459
near-KI,M3,3,ParallelSpot,parallel,0.005,minus,83.55496809999426,0.5887796999886632,3935672346,3586461459
near-KI,M3,3,ParallelSpot,parallel,0.005,plus,84.48185206725063,0.5756561000016518,3935672346,3586461459
near-KI,M3,3,ParallelSpot,parallel,0.01,minus,83.04424619077231,0.6063087999937125,3935672346,3586461459
near-KI,M3,3,ParallelSpot,parallel,0.01,plus,84.86708357404446,0.6026330000022426,3935672346,3586461459
near-KI,M3,3,Volatility,asset_1,0.0025,minus,84.15975686378478,0.6145921000279486,3935672346,3586461459
near-KI,M3,3,Volatility,asset_1,0.0025,plus,83.92697353860837,0.5945767999510281,3935672346,3586461459
near-KI,M3,3,Volatility,asset_1,0.005,minus,84.24674598279596,0.5877690000343136,3935672346,3586461459
near-KI,M3,3,Volatility,asset_1,0.005,plus,83.84746061185109,0.600617699965369,3935672346,3586461459
near-KI,M3,3,Volatility,asset_1,0.01,minus,84.35983497019743,0.5980934000108391,3935672346,3586461459
near-KI,M3,3,Volatility,asset_1,0.01,plus,83.65276936259129,0.5762083000154234,3935672346,3586461459
near-KI,M3,3,Volatility,asset_2,0.0025,minus,84.06583029358204,0.6069555000285618,3935672346,3586461459
near-KI,M3,3,Volatility,asset_2,0.0025,plus,84.01900756806619,0.5938079999759793,3935672346,3586461459
near-KI,M3,3,Volatility,asset_2,0.005,minus,84.08744409180898,0.584585500007961,3935672346,3586461459
near-KI,M3,3,Volatility,asset_2,0.005,plus,83.96195497347509,0.5808276000316255,3935672346,3586461459
near-KI,M3,3,Volatility,asset_2,0.01,minus,84.12285387734048,0.5798142999992706,3935672346,3586461459
near-KI,M3,3,Volatility,asset_2,0.01,plus,83.87932984646196,0.599421099992469,3935672346,3586461459
near-KI,M3,3,Volatility,asset_3,0.0025,minus,84.05957264945621,0.5849150000140071,3935672346,3586461459
near-KI,M3,3,Volatility,asset_3,0.0025,plus,84.02321058852436,0.6095374000142328,3935672346,3586461459
near-KI,M3,3,Volatility,asset_3,0.005,minus,84.08001409934563,0.584885599964764,3935672346,3586461459
near-KI,M3,3,Volatility,asset_3,0.005,plus,83.97025249743923,0.6050769999856129,3935672346,3586461459
near-KI,M3,3,Volatility,asset_3,0.01,minus,84.12515008589008,0.5874024999793619,3935672346,3586461459
near-KI,M3,3,Volatility,asset_3,0.01,plus,83.9101113009612,0.5855588000267744,3935672346,3586461459
near-KI,M3,3,ParallelVolatility,parallel,0.0025,minus,84.20215897922431,0.6264094000216573,3935672346,3586461459
near-KI,M3,3,ParallelVolatility,parallel,0.0025,plus,83.88709423003799,0.6056968999910168,3935672346,3586461459
near-KI,M3,3,ParallelVolatility,parallel,0.005,minus,84.33779403338468,0.6037953000050038,3935672346,3586461459
near-KI,M3,3,ParallelVolatility,parallel,0.005,plus,83.7137501822742,0.6045335999806412,3935672346,3586461459
near-KI,M3,3,ParallelVolatility,parallel,0.01,minus,84.56937180757458,0.5912053000065498,3935672346,3586461459
near-KI,M3,3,ParallelVolatility,parallel,0.01,plus,83.40460024333309,0.6006066999980249,3935672346,3586461459
near-autocall,M0,0,Base,base,0.0,base,98.1685865078531,0.0613030000240542,3687991476,108305647
near-autocall,M0,0,Spot,asset_1,0.001,minus,98.18215622944176,0.06326579995220527,3687991476,108305647
near-autocall,M0,0,Spot,asset_1,0.001,plus,98.16790417777236,0.05940490000648424,3687991476,108305647
near-autocall,M0,0,Spot,asset_1,0.0025,minus,98.21428539273279,0.05606259999331087,3687991476,108305647
near-autocall,M0,0,Spot,asset_1,0.0025,plus,98.21419198890383,0.05064669996500015,3687991476,108305647
near-autocall,M0,0,Spot,asset_1,0.005,minus,98.0920131892908,0.0562019000062719,3687991476,108305647
near-autocall,M0,0,Spot,asset_1,0.005,plus,98.20705079233593,0.05171109997900203,3687991476,108305647
near-autocall,M0,0,Spot,asset_1,0.01,minus,97.73284893852856,0.0537198000238277,3687991476,108305647
near-autocall,M0,0,Spot,asset_1,0.01,plus,98.28520758887821,0.05825989996083081,3687991476,108305647
near-autocall,M0,0,Spot,asset_2,0.001,minus,98.07794807030055,0.06558220001170412,3687991476,108305647
near-autocall,M0,0,Spot,asset_2,0.001,plus,98.31866060279084,0.05203090002760291,3687991476,108305647
near-autocall,M0,0,Spot,asset_2,0.0025,minus,97.82047607013578,0.04966380004771054,3687991476,108305647
near-autocall,M0,0,Spot,asset_2,0.0025,plus,98.39623003512354,0.05202370003098622,3687991476,108305647
near-autocall,M0,0,Spot,asset_2,0.005,minus,97.66634417733682,0.055846699979156256,3687991476,108305647
near-autocall,M0,0,Spot,asset_2,0.005,plus,98.45618859733322,0.05227250000461936,3687991476,108305647
near-autocall,M0,0,Spot,asset_2,0.01,minus,97.32534376668033,0.05114980001235381,3687991476,108305647
near-autocall,M0,0,Spot,asset_2,0.01,plus,98.60704908833641,0.05081619997508824,3687991476,108305647
near-autocall,M0,0,Spot,asset_3,0.001,minus,98.11069676872066,0.051170999999158084,3687991476,108305647
near-autocall,M0,0,Spot,asset_3,0.001,plus,98.39887291910742,0.04999140003928915,3687991476,108305647
near-autocall,M0,0,Spot,asset_3,0.0025,minus,97.88592276418422,0.049518799991346896,3687991476,108305647
near-autocall,M0,0,Spot,asset_3,0.0025,plus,98.42818529846495,0.049478799977805465,3687991476,108305647
near-autocall,M0,0,Spot,asset_3,0.005,minus,97.59203887274536,0.05432459997246042,3687991476,108305647
near-autocall,M0,0,Spot,asset_3,0.005,plus,98.61945127742513,0.054319399991072714,3687991476,108305647
near-autocall,M0,0,Spot,asset_3,0.01,minus,97.09976702844135,0.06391950004035607,3687991476,108305647
near-autocall,M0,0,Spot,asset_3,0.01,plus,99.19965048971748,0.06007730000419542,3687991476,108305647
near-autocall,M0,0,ParallelSpot,parallel,0.001,minus,98.02915413295864,0.059038300008978695,3687991476,108305647
near-autocall,M0,0,ParallelSpot,parallel,0.001,plus,98.54799776946334,0.052108699979726225,3687991476,108305647
near-autocall,M0,0,ParallelSpot,parallel,0.0025,minus,97.56303175030351,0.054778900055680424,3687991476,108305647
near-autocall,M0,0,ParallelSpot,parallel,0.0025,plus,98.7116182424384,0.04853859997820109,3687991476,108305647
near-autocall,M0,0,ParallelSpot,parallel,0.005,minus,97.27935956647575,0.05046840000431985,3687991476,108305647
near-autocall,M0,0,ParallelSpot,parallel,0.005,plus,98.9957343015418,0.051049300003796816,3687991476,108305647
near-autocall,M0,0,ParallelSpot,parallel,0.01,minus,96.5222991350905,0.05002939997939393,3687991476,108305647
near-autocall,M0,0,ParallelSpot,parallel,0.01,plus,100.16738792952361,0.05292280000867322,3687991476,108305647
near-autocall,M0,0,Volatility,asset_1,0.0025,minus,98.17441315202713,0.05198920000111684,3687991476,108305647
near-autocall,M0,0,Volatility,asset_1,0.0025,plus,98.16244092096147,0.0559582999558188,3687991476,108305647
near-autocall,M0,0,Volatility,asset_1,0.005,minus,98.178783694207,0.0563440999831073,3687991476,108305647
near-autocall,M0,0,Volatility,asset_1,0.005,plus,98.16480780411555,0.052190400019753724,3687991476,108305647
near-autocall,M0,0,Volatility,asset_1,0.01,minus,98.22226600882928,0.051304300024639815,3687991476,108305647
near-autocall,M0,0,Volatility,asset_1,0.01,plus,98.14745629462134,0.05398209998384118,3687991476,108305647
near-autocall,M0,0,Volatility,asset_2,0.0025,minus,98.23145786116912,0.04692950000753626,3687991476,108305647
near-autocall,M0,0,Volatility,asset_2,0.0025,plus,98.05858751155897,0.05321969999931753,3687991476,108305647
near-autocall,M0,0,Volatility,asset_2,0.005,minus,98.26600747139547,0.05008519999682903,3687991476,108305647
near-autocall,M0,0,Volatility,asset_2,0.005,plus,97.98912240495858,0.05416280002100393,3687991476,108305647
near-autocall,M0,0,Volatility,asset_2,0.01,minus,98.36598984196962,0.04848719999426976,3687991476,108305647
near-autocall,M0,0,Volatility,asset_2,0.01,plus,97.82532586079093,0.06339880003361031,3687991476,108305647
near-autocall,M0,0,Volatility,asset_3,0.0025,minus,98.25026073778704,0.06062560004647821,3687991476,108305647
near-autocall,M0,0,Volatility,asset_3,0.0025,plus,98.1307305910072,0.0584167999913916,3687991476,108305647
near-autocall,M0,0,Volatility,asset_3,0.005,minus,98.28616937436558,0.05595099995844066,3687991476,108305647
near-autocall,M0,0,Volatility,asset_3,0.005,plus,98.06972445379378,0.053962100006174296,3687991476,108305647
near-autocall,M0,0,Volatility,asset_3,0.01,minus,98.25520661913191,0.05074159998912364,3687991476,108305647
near-autocall,M0,0,Volatility,asset_3,0.01,plus,97.91889717833757,0.053606499976012856,3687991476,108305647
near-autocall,M0,0,ParallelVolatility,parallel,0.0025,minus,98.31944613393408,0.052907400007825345,3687991476,108305647
near-autocall,M0,0,ParallelVolatility,parallel,0.0025,plus,98.01495777130545,0.06981770001584664,3687991476,108305647
near-autocall,M0,0,ParallelVolatility,parallel,0.005,minus,98.43561320789183,0.05780909996246919,3687991476,108305647
near-autocall,M0,0,ParallelVolatility,parallel,0.005,plus,97.88877534449665,0.05694789998233318,3687991476,108305647
near-autocall,M0,0,ParallelVolatility,parallel,0.01,minus,98.58509863549861,0.0554392000194639,3687991476,108305647
near-autocall,M0,0,ParallelVolatility,parallel,0.01,plus,97.56126481032291,0.057807200006209314,3687991476,108305647
